Brand,Title,Price,Product Link
"Primebook 4G,","Primebook 4G, 2025(New, WiFi+4G) Android Based MediaTek MT8788 - (PrimeOS) 4G SIM Slot, Thin and Light Laptop (11.6 Inch, 1.065 Kg, Type C, USB, HDMI, MicroSD) (4GB/64GB eMMC Storage, Black)","₹16,490",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4OTI5ODI5MDIwNzgwODgwOjE3NTM2MTgzNzM6c3BfbXRmOjMwMDIxMzY3MzA2MzIzMjo6MDo6&url=%2FPrimebook-Android-Based-MediaTek-MT8788%2Fdp%2FB0D1Y3MVGL%2Fref%3Dsr_1_251_sspa%3Fdib%3DeyJ2IjoiMSJ9.INCiTIzJQixpgSSfxqERqjpzmoY3Pr9ZokKbnZ9-1izPLQDDSijg7MZc3U_nEMKpBAwxY7sK8gIjQoJGGnsA9un7hIX0XdkNP2oHsUc5DmvRPpU6Y6dLD7Y0OAjbzJmLvLYDmMxzYEMPMFYGf9jjWxyjMVLJXEItAWh7fD3G-wmJP0Tq7z3a9MtPi7xO1209wF0SNSCXs4NV0O5C62M2_BSLtOBXEQs1fhDOBa66ljs.Qs0XpPGbeAd98jo3xgLZirAx0RrsoNMFy5hbBnmRtc8%26dib_tag%3Dse%26keywords%3Dlaptop%2Bunder%2B50k%26qid%3D1753618372%26sr%3D8-251-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1&sp_cr=ZAZ
Lenovo IdeaPad,"Lenovo IdeaPad Slim 3 12th Gen Intel® Core™ i5-12450H 15.6 inch (39.6cm) FHD Laptop (16GB/512GB SSD/Windows 11/Office 2024/Alexa Built-in/1Yr ADP Free/3 Month Game Pass/Arctic Grey/1.62Kg), 83ER00KPIN","₹49,775",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4OTI5ODI5MDIwNzgwODgwOjE3NTM2MTgzNzM6c3BfbXRmOjMwMDQ3MjU3OTA1NTUzMjo6MDo6&url=%2FLenovo-IdeaPad-i5-12450H-Windows-83ER00KPIN%2Fdp%2FB0DR96PF63%2Fref%3Dsr_1_252_sspa%3Fdib%3DeyJ2IjoiMSJ9.INCiTIzJQixpgSSfxqERqjpzmoY3Pr9ZokKbnZ9-1izPLQDDSijg7MZc3U_nEMKpBAwxY7sK8gIjQoJGGnsA9un7hIX0XdkNP2oHsUc5DmvRPpU6Y6dLD7Y0OAjbzJmLvLYDmMxzYEMPMFYGf9jjWxyjMVLJXEItAWh7fD3G-wmJP0Tq7z3a9MtPi7xO1209wF0SNSCXs4NV0O5C62M2_BSLtOBXEQs1fhDOBa66ljs.Qs0XpPGbeAd98jo3xgLZirAx0RrsoNMFy5hbBnmRtc8%26dib_tag%3Dse%26keywords%3Dlaptop%2Bunder%2B50k%26qid%3D1753618372%26sr%3D8-252-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1&sp_cr=ZAZ
ASUS Vivobook,"ASUS Vivobook GO 14 2023, Intel Core i3-N305, 14"" (35.56 cms) FHD, Thin & Light Laptop (8GB/512GB SSD/Win11/Office 2021/42Whr/Cool Silver/1.38 kg), E1404GA-NK321WS","₹32,999",https://www.amazon.in/ASUS-Vivobook-i3-N305-Laptop-E1404GA-NK321WS/dp/B0BRZRHN16/ref=sr_1_253?dib=eyJ2IjoiMSJ9.INCiTIzJQixpgSSfxqERqjpzmoY3Pr9ZokKbnZ9-1izPLQDDSijg7MZc3U_nEMKpBAwxY7sK8gIjQoJGGnsA9un7hIX0XdkNP2oHsUc5DmvRPpU6Y6dLD7Y0OAjbzJmLvLYDmMxzYEMPMFYGf9jjWxyjMVLJXEItAWh7fD3G-wmJP0Tq7z3a9MtPi7xO1209wF0SNSCXs4NV0O5C62M2_BSLtOBXEQs1fhDOBa66ljs.Qs0XpPGbeAd98jo3xgLZirAx0RrsoNMFy5hbBnmRtc8&dib_tag=se&keywords=laptop+under+50k&qid=1753618372&sr=8-253
OnePlus Pad,"OnePlus Pad 2(12.1 Inch)LCD Display,12GB RAM, 256GB Storage,Snapdragon 8 Gen 3,144Hz Refresh Rate,Dolby Vision & Atmos,Open Canvas,AI features,6 speakers,Wi-Fi with Cellular Data Sharing [Nimbus Gray]","₹38,999",https://www.amazon.in/OnePlus-Snapdragon-features-speakers-Cellular/dp/B0D7N23QKD/ref=sr_1_254?dib=eyJ2IjoiMSJ9.INCiTIzJQixpgSSfxqERqjpzmoY3Pr9ZokKbnZ9-1izPLQDDSijg7MZc3U_nEMKpBAwxY7sK8gIjQoJGGnsA9un7hIX0XdkNP2oHsUc5DmvRPpU6Y6dLD7Y0OAjbzJmLvLYDmMxzYEMPMFYGf9jjWxyjMVLJXEItAWh7fD3G-wmJP0Tq7z3a9MtPi7xO1209wF0SNSCXs4NV0O5C62M2_BSLtOBXEQs1fhDOBa66ljs.Qs0XpPGbeAd98jo3xgLZirAx0RrsoNMFy5hbBnmRtc8&dib_tag=se&keywords=laptop+under+50k&qid=1753618372&sr=8-254
Acer Aspire,"Acer Aspire Lite 12th Gen Intel Core i5-1235U Thin and Light Laptop (Windows 11 Home/8GB RAM/512GB SSD/Intel Iris Xe Graphics) AL15-52, 39.62cm (15.6"") Full HD Display, Metal Body, Steel Gray, 1.6 KG","₹42,035",https://www.amazon.in/Acer-i5-1235U-Windows-Graphics-AL15-52/dp/B0CLTVYC1Q/ref=sr_1_255?dib=eyJ2IjoiMSJ9.INCiTIzJQixpgSSfxqERqjpzmoY3Pr9ZokKbnZ9-1izPLQDDSijg7MZc3U_nEMKpBAwxY7sK8gIjQoJGGnsA9un7hIX0XdkNP2oHsUc5DmvRPpU6Y6dLD7Y0OAjbzJmLvLYDmMxzYEMPMFYGf9jjWxyjMVLJXEItAWh7fD3G-wmJP0Tq7z3a9MtPi7xO1209wF0SNSCXs4NV0O5C62M2_BSLtOBXEQs1fhDOBa66ljs.Qs0XpPGbeAd98jo3xgLZirAx0RrsoNMFy5hbBnmRtc8&dib_tag=se&keywords=laptop+under+50k&qid=1753618372&sr=8-255
Lenovo IdeaPad,"Lenovo IdeaPad Slim 3 AMD Ryzen 7 5700U(16GB DDR4 RAM /512GB M.2 NVMe SSD/Windows 11 + MS Office 21/Backlit KB /15.6"" FHD 300Nits Anti Glare/1Yr ADP Free/Arctic Grey/1.65Kg), 82KU024GIN","₹58,990",https://www.amazon.in/Lenovo-IdeaPad-Windows-Backlit-82KU024GIN/dp/B0DC7PD74L/ref=sr_1_256?dib=eyJ2IjoiMSJ9.INCiTIzJQixpgSSfxqERqjpzmoY3Pr9ZokKbnZ9-1izPLQDDSijg7MZc3U_nEMKpBAwxY7sK8gIjQoJGGnsA9un7hIX0XdkNP2oHsUc5DmvRPpU6Y6dLD7Y0OAjbzJmLvLYDmMxzYEMPMFYGf9jjWxyjMVLJXEItAWh7fD3G-wmJP0Tq7z3a9MtPi7xO1209wF0SNSCXs4NV0O5C62M2_BSLtOBXEQs1fhDOBa66ljs.Qs0XpPGbeAd98jo3xgLZirAx0RrsoNMFy5hbBnmRtc8&dib_tag=se&keywords=laptop+under+50k&qid=1753618372&sr=8-256
Acer Aspire,"Acer Aspire Lite 12th Gen Intel Core i5-12450H Thin and Light Laptop (Win11Home/12GB RAM/512GB SSD/Intel UHD Graphics/MSO) AL15-52H, 15.6"" FHD IPS Display, Backlit Keyboard, Silver, 1.7KG","₹41,641",https://www.amazon.in/i5-12450H-Win11Home-Graphics-AL15-52H-Keyboard/dp/B0DJZDYYKV/ref=sr_1_257?dib=eyJ2IjoiMSJ9.INCiTIzJQixpgSSfxqERqjpzmoY3Pr9ZokKbnZ9-1izPLQDDSijg7MZc3U_nEMKpBAwxY7sK8gIjQoJGGnsA9un7hIX0XdkNP2oHsUc5DmvRPpU6Y6dLD7Y0OAjbzJmLvLYDmMxzYEMPMFYGf9jjWxyjMVLJXEItAWh7fD3G-wmJP0Tq7z3a9MtPi7xO1209wF0SNSCXs4NV0O5C62M2_BSLtOBXEQs1fhDOBa66ljs.Qs0XpPGbeAd98jo3xgLZirAx0RrsoNMFy5hbBnmRtc8&dib_tag=se&keywords=laptop+under+50k&qid=1753618372&sr=8-257
HP Victus,"HP Victus Gaming Laptop, AMD Ryzen 5 5600H, 4GB AMD Radeon RX 6500M graphics, 15.6-inch (39.6 cm), FHD, IPS, 144Hz, 8GB DDR4, 512GB SSD, Backlit KB, B&O, Dual speakers (MSO, Silver, 2.37 kg), fb0108AX","₹56,990",https://www.amazon.in/HP-Diagonal-RadeonTM-Graphics-15-fb0108AX/dp/B0BXB4712P/ref=sr_1_258?dib=eyJ2IjoiMSJ9.INCiTIzJQixpgSSfxqERqjpzmoY3Pr9ZokKbnZ9-1izPLQDDSijg7MZc3U_nEMKpBAwxY7sK8gIjQoJGGnsA9un7hIX0XdkNP2oHsUc5DmvRPpU6Y6dLD7Y0OAjbzJmLvLYDmMxzYEMPMFYGf9jjWxyjMVLJXEItAWh7fD3G-wmJP0Tq7z3a9MtPi7xO1209wF0SNSCXs4NV0O5C62M2_BSLtOBXEQs1fhDOBa66ljs.Qs0XpPGbeAd98jo3xgLZirAx0RrsoNMFy5hbBnmRtc8&dib_tag=se&keywords=laptop+under+50k&qid=1753618372&sr=8-258
Lenovo V15,"Lenovo V15 AMD Ryzen 5 5500U 15.6"" (39.62cm) FHD 250 nits Antiglare Thin and Light Laptop (8GB/512GB SSD/DOS/Iron Grey/1.7 Kg), 1Year 82KDA00YIH","₹35,990",https://www.amazon.in/Lenovo-39-62cm-Antiglare-Laptop-82KDA00YIH/dp/B0BLZDFNGG/ref=sr_1_259?dib=eyJ2IjoiMSJ9.INCiTIzJQixpgSSfxqERqjpzmoY3Pr9ZokKbnZ9-1izPLQDDSijg7MZc3U_nEMKpBAwxY7sK8gIjQoJGGnsA9un7hIX0XdkNP2oHsUc5DmvRPpU6Y6dLD7Y0OAjbzJmLvLYDmMxzYEMPMFYGf9jjWxyjMVLJXEItAWh7fD3G-wmJP0Tq7z3a9MtPi7xO1209wF0SNSCXs4NV0O5C62M2_BSLtOBXEQs1fhDOBa66ljs.Qs0XpPGbeAd98jo3xgLZirAx0RrsoNMFy5hbBnmRtc8&dib_tag=se&keywords=laptop+under+50k&qid=1753618372&sr=8-259
ASUS Vivobook,"ASUS Vivobook Go 14 (2023), AMD Ryzen 3 7320U, 14-inch (35.56 cm) FHD, Thin & Light Laptop (8GB/512GB SSD/Windows 11/Office 2021/Alexa Built-in/Mixed Black/1.38 kg), E1404FA-NK322WS","₹30,990",https://www.amazon.in/ASUS-Vivobook-14-inch-Windows-E1404FA-NK322WS/dp/B0BTWF2BQN/ref=sr_1_260?dib=eyJ2IjoiMSJ9.INCiTIzJQixpgSSfxqERqjpzmoY3Pr9ZokKbnZ9-1izPLQDDSijg7MZc3U_nEMKpBAwxY7sK8gIjQoJGGnsA9un7hIX0XdkNP2oHsUc5DmvRPpU6Y6dLD7Y0OAjbzJmLvLYDmMxzYEMPMFYGf9jjWxyjMVLJXEItAWh7fD3G-wmJP0Tq7z3a9MtPi7xO1209wF0SNSCXs4NV0O5C62M2_BSLtOBXEQs1fhDOBa66ljs.Qs0XpPGbeAd98jo3xgLZirAx0RrsoNMFy5hbBnmRtc8&dib_tag=se&keywords=laptop+under+50k&qid=1753618372&sr=8-260
Lenovo Thinkbook,"Lenovo Thinkbook 16 G6 AMD Ryzen 5 16"" Wuxga IPS Antiglare 300 NITS Thin and Light Laptop (16GB RAM/512GB SSD/Windows 11 Home/Fingerprint/Office 2021/Arctic Grey/1 Year Onsite/1.7 Kg), 21KKA07RIN","₹47,390",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1NjY3MjIyMzMxMTU0OTM1OjE3NTM2MTgzNzY6c3BfYXRmX25leHQ6MzAwNjExODQ2NDM0NTMyOjowOjo&url=%2FLenovo-Thinkbook-16-G6-21Kka07Rin%2Fdp%2FB0CZ7DNGZH%2Fref%3Dsr_1_257_sspa%3Fdib%3DeyJ2IjoiMSJ9.QQ8HIYHKb3BKQRq5r5TRyAULrmIwBzVMmlOEntkZs4JTM-w7oCmJfW1PEIQefeqgzRlnfxGEu8fiCOCC666vBDoqW5ZTOuF1lyzdlWkQB4ExkCkT4Po8xSP9JUIdFeWq6fzXqqIYPo5JfD5jFLhMQmRGTKxO9k_V_0OYecUBlw93CHmbT6dwODxX4-gJmXuDj2XcyMIMWM-uSR-heCYFxwak9VvVV0VW4DfmI8KelHE.8rB4qnOq2I8yKbsBRBlJMXWxxC9afZ5ReIrwEpRZ-fE%26dib_tag%3Dse%26keywords%3Dlaptop%2Bunder%2B50k%26qid%3D1753618376%26sr%3D8-257-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1&sp_cr=ZAZ
"Primebook 4G,","Primebook 4G, 2025(New, WiFi+4G) Android Based MediaTek MT8788 - (PrimeOS) 4G SIM Slot, Thin and Light Laptop (11.6 Inch, 1.065 Kg, Type C, USB, HDMI, MicroSD) (4GB/64GB eMMC Storage, Black)","₹16,490",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1NjY3MjIyMzMxMTU0OTM1OjE3NTM2MTgzNzY6c3BfYXRmX25leHQ6MzAwMjEzNjczMDYzMjMyOjowOjo&url=%2FPrimebook-Android-Based-MediaTek-MT8788%2Fdp%2FB0D1Y3MVGL%2Fref%3Dsr_1_258_sspa%3Fdib%3DeyJ2IjoiMSJ9.QQ8HIYHKb3BKQRq5r5TRyAULrmIwBzVMmlOEntkZs4JTM-w7oCmJfW1PEIQefeqgzRlnfxGEu8fiCOCC666vBDoqW5ZTOuF1lyzdlWkQB4ExkCkT4Po8xSP9JUIdFeWq6fzXqqIYPo5JfD5jFLhMQmRGTKxO9k_V_0OYecUBlw93CHmbT6dwODxX4-gJmXuDj2XcyMIMWM-uSR-heCYFxwak9VvVV0VW4DfmI8KelHE.8rB4qnOq2I8yKbsBRBlJMXWxxC9afZ5ReIrwEpRZ-fE%26dib_tag%3Dse%26keywords%3Dlaptop%2Bunder%2B50k%26qid%3D1753618376%26sr%3D8-258-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1&sp_cr=ZAZ
ASUS Vivobook,"ASUS Vivobook 14, IntelCore i3-1215U 12th Gen, 14"" (35.56 cm) FHD, Thin and Light Laptop (8 GB RAM/5","₹31,589",https://www.amazon.in/ASUS-Vivobook-IntelCore-i3-1215U-X1404ZA-NK322WS/dp/B0CKJ7NNPS/ref=sr_1_259?dib=eyJ2IjoiMSJ9.QQ8HIYHKb3BKQRq5r5TRyAULrmIwBzVMmlOEntkZs4JTM-w7oCmJfW1PEIQefeqgzRlnfxGEu8fiCOCC666vBDoqW5ZTOuF1lyzdlWkQB4ExkCkT4Po8xSP9JUIdFeWq6fzXqqIYPo5JfD5jFLhMQmRGTKxO9k_V_0OYecUBlw93CHmbT6dwODxX4-gJmXuDj2XcyMIMWM-uSR-heCYFxwak9VvVV0VW4DfmI8KelHE.8rB4qnOq2I8yKbsBRBlJMXWxxC9afZ5ReIrwEpRZ-fE&dib_tag=se&keywords=laptop+under+50k&qid=1753618376&sr=8-259
HP Laptop,"HP Laptop 15S, Windows, AMD Ryzen 5 5500U, 15.6-Inch (39.6 Cm), FHD, 8GB DDR4, 512GB SSD, AMD Radeon Graphics","₹37,580",https://www.amazon.in/HP-Laptop-15-6-inch-Radeon-Graphics/dp/B0BQ1GP7NP/ref=sr_1_260?dib=eyJ2IjoiMSJ9.QQ8HIYHKb3BKQRq5r5TRyAULrmIwBzVMmlOEntkZs4JTM-w7oCmJfW1PEIQefeqgzRlnfxGEu8fiCOCC666vBDoqW5ZTOuF1lyzdlWkQB4ExkCkT4Po8xSP9JUIdFeWq6fzXqqIYPo5JfD5jFLhMQmRGTKxO9k_V_0OYecUBlw93CHmbT6dwODxX4-gJmXuDj2XcyMIMWM-uSR-heCYFxwak9VvVV0VW4DfmI8KelHE.8rB4qnOq2I8yKbsBRBlJMXWxxC9afZ5ReIrwEpRZ-fE&dib_tag=se&keywords=laptop+under+50k&qid=1753618376&sr=8-260
Asus Fx507Zc4-Hn115Ws,Asus Fx507Zc4-Hn115Ws I5-12500H/ Rtx3050-4Gb/ 8Gb/ 512Gb Ssd/ 15.6 Fhd-144Hz/ Backlit Kb- 1 Zone Rgb/ 90Whr/ Win 11/ Office H&S 2021//Mcafee(1 Year)/ 1A-Mecha Gray - Intel,"₹89,999",https://www.amazon.in/Fx507Zc4-Hn115Ws-I5-12500H-Rtx3050-4Gb-Fhd-144Hz-1A-Mecha/dp/B0CD3WNH5N/ref=sr_1_261?dib=eyJ2IjoiMSJ9.QQ8HIYHKb3BKQRq5r5TRyAULrmIwBzVMmlOEntkZs4JTM-w7oCmJfW1PEIQefeqgzRlnfxGEu8fiCOCC666vBDoqW5ZTOuF1lyzdlWkQB4ExkCkT4Po8xSP9JUIdFeWq6fzXqqIYPo5JfD5jFLhMQmRGTKxO9k_V_0OYecUBlw93CHmbT6dwODxX4-gJmXuDj2XcyMIMWM-uSR-heCYFxwak9VvVV0VW4DfmI8KelHE.8rB4qnOq2I8yKbsBRBlJMXWxxC9afZ5ReIrwEpRZ-fE&dib_tag=se&keywords=laptop+under+50k&qid=1753618376&sr=8-261
Lenovo IdeaPad,"Lenovo IdeaPad 1 AMD Ryzen 5 7520U 15.6"" HD Thin and Light Laptop (8 GB/512GB SDD/Windows 11 Home/1Yr Warranty/Cloud Grey/1.58Kg), 82VG00ESIN","₹36,100",https://www.amazon.in/Lenovo-IdeaPad-Windows-Warranty-82VG00ESIN/dp/B0CJVGKM7D/ref=sr_1_262?dib=eyJ2IjoiMSJ9.QQ8HIYHKb3BKQRq5r5TRyAULrmIwBzVMmlOEntkZs4JTM-w7oCmJfW1PEIQefeqgzRlnfxGEu8fiCOCC666vBDoqW5ZTOuF1lyzdlWkQB4ExkCkT4Po8xSP9JUIdFeWq6fzXqqIYPo5JfD5jFLhMQmRGTKxO9k_V_0OYecUBlw93CHmbT6dwODxX4-gJmXuDj2XcyMIMWM-uSR-heCYFxwak9VvVV0VW4DfmI8KelHE.8rB4qnOq2I8yKbsBRBlJMXWxxC9afZ5ReIrwEpRZ-fE&dib_tag=se&keywords=laptop+under+50k&qid=1753618376&sr=8-262
Dell Inspiron,"Dell Inspiron 15-3530 Laptop - 15.6 inch FHD, 13th Gen Intel Core i3-1305U, 8GB RAM, 512GB SSD, Win 11 + Office H&S 2021, Standard Keyboard, Platinum Silver, 1 Year Onsite Hardware Service, 1.62 Kg","₹37,260",https://www.amazon.in/Dell-Vostro-15-3520-Laptop/dp/B0BQJ9HZPP/ref=sr_1_263?dib=eyJ2IjoiMSJ9.QQ8HIYHKb3BKQRq5r5TRyAULrmIwBzVMmlOEntkZs4JTM-w7oCmJfW1PEIQefeqgzRlnfxGEu8fiCOCC666vBDoqW5ZTOuF1lyzdlWkQB4ExkCkT4Po8xSP9JUIdFeWq6fzXqqIYPo5JfD5jFLhMQmRGTKxO9k_V_0OYecUBlw93CHmbT6dwODxX4-gJmXuDj2XcyMIMWM-uSR-heCYFxwak9VvVV0VW4DfmI8KelHE.8rB4qnOq2I8yKbsBRBlJMXWxxC9afZ5ReIrwEpRZ-fE&dib_tag=se&keywords=laptop+under+50k&qid=1753618376&sr=8-263
acer Travelmate,"acer Travelmate Business Laptop Intel Core i3 1115G4 Processor (16GB DDR4/ 512GB SSD/Intel Iris Xe Graphics/Windows 11 Home/MS Office Home and Student) TMP214-53 with 35.56 cm (14.0"") Full HD Display","₹39,990",https://www.amazon.in/acer-Travelmate-Business-Processor-TMP214-53/dp/B0DS8J5VJY/ref=sr_1_264?dib=eyJ2IjoiMSJ9.QQ8HIYHKb3BKQRq5r5TRyAULrmIwBzVMmlOEntkZs4JTM-w7oCmJfW1PEIQefeqgzRlnfxGEu8fiCOCC666vBDoqW5ZTOuF1lyzdlWkQB4ExkCkT4Po8xSP9JUIdFeWq6fzXqqIYPo5JfD5jFLhMQmRGTKxO9k_V_0OYecUBlw93CHmbT6dwODxX4-gJmXuDj2XcyMIMWM-uSR-heCYFxwak9VvVV0VW4DfmI8KelHE.8rB4qnOq2I8yKbsBRBlJMXWxxC9afZ5ReIrwEpRZ-fE&dib_tag=se&keywords=laptop+under+50k&qid=1753618376&sr=8-264
ASUS Vivobook,"ASUS Vivobook 14, Windows 11 Home, IntelCore i3-1215U 12Th Gen, 14"" (35.56 Cm) FHD, Thin and Light Laptop (8 GB RAM/5","₹32,289",https://www.amazon.in/ASUS-Vivobook-Windows-IntelCore-i3-1215U/dp/B0D9JN4HRW/ref=sr_1_265?dib=eyJ2IjoiMSJ9.QQ8HIYHKb3BKQRq5r5TRyAULrmIwBzVMmlOEntkZs4JTM-w7oCmJfW1PEIQefeqgzRlnfxGEu8fiCOCC666vBDoqW5ZTOuF1lyzdlWkQB4ExkCkT4Po8xSP9JUIdFeWq6fzXqqIYPo5JfD5jFLhMQmRGTKxO9k_V_0OYecUBlw93CHmbT6dwODxX4-gJmXuDj2XcyMIMWM-uSR-heCYFxwak9VvVV0VW4DfmI8KelHE.8rB4qnOq2I8yKbsBRBlJMXWxxC9afZ5ReIrwEpRZ-fE&dib_tag=se&keywords=laptop+under+50k&qid=1753618376&sr=8-265
Acer Travelmate,"Acer Travelmate Business Laptop Intel Core i3 1115G4 Processor (16GB DDR4/ 256GB SSD/Intel Iris Xe Graphics/Windows 11Home/MS Office) TMP215-53 with 15.6 Inch Screen, / Full HD Display/1 Year Warranty","₹39,990",https://www.amazon.in/Travelmate-Business-Processor-Graphics-TMP215-53/dp/B0DSG3DG8H/ref=sr_1_266?dib=eyJ2IjoiMSJ9.QQ8HIYHKb3BKQRq5r5TRyAULrmIwBzVMmlOEntkZs4JTM-w7oCmJfW1PEIQefeqgzRlnfxGEu8fiCOCC666vBDoqW5ZTOuF1lyzdlWkQB4ExkCkT4Po8xSP9JUIdFeWq6fzXqqIYPo5JfD5jFLhMQmRGTKxO9k_V_0OYecUBlw93CHmbT6dwODxX4-gJmXuDj2XcyMIMWM-uSR-heCYFxwak9VvVV0VW4DfmI8KelHE.8rB4qnOq2I8yKbsBRBlJMXWxxC9afZ5ReIrwEpRZ-fE&dib_tag=se&keywords=laptop+under+50k&qid=1753618376&sr=8-266
Lenovo IdeaPad,"Lenovo IdeaPad Slim 3, Intel Core i5-12450H, 12th Gen, 16GB RAM, 512GB SSD, FHD, 14""/35.5cm, Windows 11, MS Office Home 2024, Grey, 1.37Kg, 83EQ0072IN, 3 mon. Game Pass Laptop","₹47,390",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1NjY3MjIyMzMxMTU0OTM1OjE3NTM2MTgzNzY6c3BfbXRmOjMwMDQ0OTQ0Mjg0MjEzMjo6MDo6&url=%2FLenovo-IdeaPad-i5-12450H-Windows-83EQ0072IN%2Fdp%2FB0DP7BZ8FD%2Fref%3Dsr_1_267_sspa%3Fdib%3DeyJ2IjoiMSJ9.QQ8HIYHKb3BKQRq5r5TRyAULrmIwBzVMmlOEntkZs4JTM-w7oCmJfW1PEIQefeqgzRlnfxGEu8fiCOCC666vBDoqW5ZTOuF1lyzdlWkQB4ExkCkT4Po8xSP9JUIdFeWq6fzXqqIYPo5JfD5jFLhMQmRGTKxO9k_V_0OYecUBlw93CHmbT6dwODxX4-gJmXuDj2XcyMIMWM-uSR-heCYFxwak9VvVV0VW4DfmI8KelHE.8rB4qnOq2I8yKbsBRBlJMXWxxC9afZ5ReIrwEpRZ-fE%26dib_tag%3Dse%26keywords%3Dlaptop%2Bunder%2B50k%26qid%3D1753618376%26sr%3D8-267-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1&sp_cr=ZAZ
Lenovo LOQ,"Lenovo LOQ AMD Ryzen 5 7235HS | NVIDIA RTX 3050A 4GB (12GB RAM/512GB SSD/144Hz Refresh Rate/15.6"" (39.6cm)/Windows 11/Office Home 2024/3 Mon. Game Pass/Grey/2.4Kg), 83JC00HNIN AI Gaming Laptop","₹62,990",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1NjY3MjIyMzMxMTU0OTM1OjE3NTM2MTgzNzY6c3BfbXRmOjMwMDU3OTUxMDM2MDUzMjo6MDo6&url=%2FLenovo-7235HS-Refresh-Windows-83JC00HNIN%2Fdp%2FB0F832WDMW%2Fref%3Dsr_1_268_sspa%3Fdib%3DeyJ2IjoiMSJ9.QQ8HIYHKb3BKQRq5r5TRyAULrmIwBzVMmlOEntkZs4JTM-w7oCmJfW1PEIQefeqgzRlnfxGEu8fiCOCC666vBDoqW5ZTOuF1lyzdlWkQB4ExkCkT4Po8xSP9JUIdFeWq6fzXqqIYPo5JfD5jFLhMQmRGTKxO9k_V_0OYecUBlw93CHmbT6dwODxX4-gJmXuDj2XcyMIMWM-uSR-heCYFxwak9VvVV0VW4DfmI8KelHE.8rB4qnOq2I8yKbsBRBlJMXWxxC9afZ5ReIrwEpRZ-fE%26dib_tag%3Dse%26keywords%3Dlaptop%2Bunder%2B50k%26qid%3D1753618376%26sr%3D8-268-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1&sp_cr=ZAZ
Acer Aspire,"Acer Aspire 15 Intel Core 5-120U Processor Laptop (Win11 Home/16GB RAM/512GB SSD/Intel Graphics) A15-51M with 15.6"" Full HD IPS Display, Fingerprint Reader, Backlit Keyboard, Steel Grey, 1.77KG","₹49,900",https://www.amazon.in/Acer-Processor-Graphics-A15-51M-Fingerprint/dp/B0DB64ZD3L/ref=sr_1_269?dib=eyJ2IjoiMSJ9.QQ8HIYHKb3BKQRq5r5TRyAULrmIwBzVMmlOEntkZs4JTM-w7oCmJfW1PEIQefeqgzRlnfxGEu8fiCOCC666vBDoqW5ZTOuF1lyzdlWkQB4ExkCkT4Po8xSP9JUIdFeWq6fzXqqIYPo5JfD5jFLhMQmRGTKxO9k_V_0OYecUBlw93CHmbT6dwODxX4-gJmXuDj2XcyMIMWM-uSR-heCYFxwak9VvVV0VW4DfmI8KelHE.8rB4qnOq2I8yKbsBRBlJMXWxxC9afZ5ReIrwEpRZ-fE&dib_tag=se&keywords=laptop+under+50k&qid=1753618376&sr=8-269
ASUS Vivobook,"ASUS Vivobook Go 15 (2023), Intel Core i3-N305, 15.6"" (39.62 cms) FHD, Thin and Light Laptop (8GB/512GB SSD/Integrated Graphics/Windows 11/Office 2021/Backlit KB/Silver/1.63 kg), E1504GA-NJ321WS","₹30,990",https://www.amazon.in/ASUS-Vivobook-Integrated-Graphics-E1504GA-NJ321WS/dp/B0DMF91RPM/ref=sr_1_270?dib=eyJ2IjoiMSJ9.QQ8HIYHKb3BKQRq5r5TRyAULrmIwBzVMmlOEntkZs4JTM-w7oCmJfW1PEIQefeqgzRlnfxGEu8fiCOCC666vBDoqW5ZTOuF1lyzdlWkQB4ExkCkT4Po8xSP9JUIdFeWq6fzXqqIYPo5JfD5jFLhMQmRGTKxO9k_V_0OYecUBlw93CHmbT6dwODxX4-gJmXuDj2XcyMIMWM-uSR-heCYFxwak9VvVV0VW4DfmI8KelHE.8rB4qnOq2I8yKbsBRBlJMXWxxC9afZ5ReIrwEpRZ-fE&dib_tag=se&keywords=laptop+under+50k&qid=1753618376&sr=8-270
